"cardmarketId","name","collectorNumber","rarity","expansion","expansionCode","scryfallId","tcgplayerId"
888264,"Electrike","022","Common","Abyss Eye","m5",,
275678,"Electrike (Charge)","30","Uncommon","EX Ruby & Sapphire","RS",,
276558,"Electrike (Double Kick)","47","Common","EX Emerald","EM",,
275700,"Electrike (Headbutt)","52","Common","EX Ruby & Sapphire","RS",,
276462,"Electrike (High Voltage)","59","Common","EX Deoxys","DX",,
276559,"Electrike (Rear Kick)","48","Common","EX Emerald","EM",,
276463,"Electrike (Recharge)","60","Common","EX Deoxys","DX",,
275701,"Electrike (Super Thunder Wave)","53","Common","EX Ruby & Sapphire","RS",,
278495,"Electrike Lv.10","74","Common","Platinum","PL",,
678624,"Electrike Lv.10","037","Common","Galactic's Conquest","Pt1",,
277710,"Electrike Lv.16","81","Common","Mysterious Treasures","MT",,
699044,"Electrike Lv.16",,"Common","Secret of the Lakes","DP2",,
278113,"Electrike Lv.18","64","Common","Majestic Dawn","MD",,
690692,"Electrike Lv.18",,"Fixed","Entry Pack '08","EP08",,
278935,"Electrike Lv.20","63","Common","Arceus","AR",,
675965,"Electrike Lv.20","001","Fixed","Arceus LV.X Deck: Lightning & Psychic","ALP",,
278934,"Electrike Lv.22","62","Common","Arceus","AR",,
676167,"Electrike Lv.22","034","Common","Advent of Arceus","Pt4",,
369066,"Electrocharger","139","Uncommon","Team Up","TEU",,
369118,"Electrocharger","193","Secret Rare","Team Up","TEU",,
558637,"Electrocharger","063","Secret Rare","Dark Order","sm8a",,
558620,"Electrocharger","046","Uncommon","Dark Order","sm8a",,
886845,"Electrocharger","m008","Fixed","Battle Party Set","CSMPC",,
273716,"Electrode","21","Rare","Base Set","BS",,
273799,"Electrode","2","Holo Rare","Jungle","JU",,45128
273815,"Electrode","18","Rare","Jungle","JU",,
273948,"Electrode","25","Rare","Base Set 2","B2",,
274787,"Electrode","22","Rare","Legendary Collection","LC",,
275063,"Electrode","H7","Holo Rare","Aquapolis","AQ",,85147
275080,"Electrode","8","Rare","Aquapolis","AQ",,85148
275294,"Electrode","36","Uncommon","Skyridge","SK",,
276079,"Electrode","5","Holo Rare","EX Hidden Legends","HL",,
276909,"Electrode","32","Uncommon","EX Legend Maker","LM",,
279564,"Electrode","34","Uncommon","Triumphant","TM",,
279623,"Electrode","93","Ultra Rare","Triumphant","TM",,
279897,"Electrode","76","Promo","BW Black Star Promos","BW",,
280639,"Electrode","52","Uncommon","Boundaries Crossed","BCR",,85161
280911,"Electrode","33","Holo Rare","Plasma Freeze","PLF",,
281382,"Electrode","45","Uncommon","XY","XY",,
293396,"Electrode","40","Rare","Evolutions","EVO",,
302169,"Electrode","31","Uncommon","Shining Legends","SLG",,
368970,"Electrode","39","Holo Rare","Team Up","TEU",,
396617,"Electrode","22","Rare","Hidden Fates","HIF",,
457718,"Electrode","57","Uncommon","Rebel Clash","RCL",,
464014,"Electrode","30","Common","Rebellion Crash","s2",,
499520,"Electrode","33","Rare","Shocking Volt Tackle","s4",,
511650,"Electrode","46","Holo Rare","Vivid Voltage","VIV",,
533942,"Electrode","4","Fixed","Single Strike & Rapid Strike Premium Trainer Boxes","sF",,
557691,"Electrode",,"Rare","Expansion Pack","EXP",,
282690,"Electrode","22","Uncommon","Roaring Skies","ROS",,
276538,"Electrode","27","Uncommon","EX Emerald","EM",,
558315,"Electrode","037","Rare","Tag Bolt","sm9",,
560190,"Electrode","032","Uncommon","Shining Legends JP","sm3+",,
560992,"Electrode","092","Secret Rare","Jet Black Spirit","s6k",,
562290,"Electrode","173","Promo","BW Promos","BW-P",,
562494,"Electrode","038","Uncommon","Expansion Pack 20th Anniversary","CP6",,
563629,"Electrode","020","Common","Emerald Break","XY6",,
564449,"Electrode","022","Common","Collection Y","XY1y",,
564715,"Electrode","021","Fixed","Sun & Moon Family Pokémon Card Game","smL",,
564852,"Electrode","012","Fixed","Eevee GX Starter Sets","smI",,
565779,"Electrode","029","Uncommon","Eevee Heroes","s6a",,
567330,"Electrode","222","Secret Rare","Chilling Reign","CRE",,
567794,"Electrode","018","Rare","Thunder Knuckle","BW8t",,
568902,"Electrode","015","Fixed","National Pokédex Beginning Set","HSZ",,
571476,"Electrode","026","Uncommon","Pokémon Card web","WEB",,
582413,"Electrode","088","Rare","Fusion Strike","FST",,253244
584674,"Electrode",,"Holo Rare","Pokémon Jungle","PJU",,
586564,"Electrode","048","Fixed","VMAX Climax","s8b",,
651937,"Electrode","035","Rare","The Town on No Map","EC2",,
651938,"Electrode","036","Holo Rare","The Town on No Map","EC2",,
654040,"Electrode","040","Uncommon","Mysterious Mountains","EC5",,
660207,"Electrode","21","Rare","Base Set","BS",,107016
668811,"Electrode","026","Uncommon","Clash at the Summit","L3",,
668812,"Electrode","027","Ultra Rare","Clash at the Summit","L3",,
697940,"Electrode","088","Promo","Fusion Strike","FST",,
702904,"Electrode","004","Fixed","ex Starter Set Pikachu ex & Pawmot","svC",,
715542,"Electrode","067","Uncommon","Paldea Evolved","PAL",,497478
719554,"Electrode","101","Rare","Pokémon Card 151","sv2a",,
733696,"Electrode","101","Rare","151","MEW",,
742005,"Electrode",,"Fixed","My First Battle","MFB",,
744602,"Electrode","011","Fixed","Pokémon Card Game Classic: Charizard & Ho-Oh ex Deck","CLL",,
745703,"Electrode","011","Fixed","Pokémon Trading Card Game Classic: Charizard & Ho-Oh ex Deck","CLC",,
746440,"Electrode","058","Fixed","Shiny Treasure ex","sv4a",,
747593,"Electrode","239","Holo Rare","Shiny Treasure ex","sv4a",,
751673,"Electrode","134","Shiny Rare","Paldean Fates","PAF",,
765213,"Electrode","002","Fixed","Mirage's Mew Constructed Starter Deck","pcgK",,
783099,"Electrode","L004","Fixed","Quick Construction Packs","pcgG",,
784045,"Electrode","041","Holo Rare","Undone Seal","ADV4",,
786727,"Electrode","P06","Fixed","Battle Academy 2024","BA24",,
786746,"Electrode","P25","Fixed","Battle Academy 2024","BA24",,
786777,"Electrode","P56","Fixed","Battle Academy 2024","BA24",,
801270,"Electrode","043","Fixed","Generations Start Decks","svM",,
819167,"Electrode","101","Rare","Collect 151","151C",,
819230,"Electrode","165","Shiny Rare","Collect 151","151C",,
826700,"Electrode","047","Common","Fearless Terastal","CSV3C",,
834395,"Electrode","047","Uncommon","Nine Colors Gathering - Friends","CS4aC",,
837430,"Electrode","101","Rare","Pokémon Card 151: Additionals","xsv2a",,
837431,"Electrode","101","Rare","Pokémon Card 151: Additionals","xsv2a",,
846578,"Electrode","031","Rare","Dynamax Clash - Thunder","CS1aC",,
846980,"Electrode","213","Secret Rare","Dynamax Clash - Thunder","CS1aC",,
849507,"Electrode","065","Rare","Shining Synergy - Shower","CSM2aC",,
860847,"Electrode","043","Fixed","Battle Party Dream Together","CSVE1C",,
886995,"Electrode","067","Fixed","Dynamax Clash V Starter Deck","CS1DC",,
887453,"Electrode","081","Fixed","Storming Emergence GX Starter Deck","CSM1DC",,
888790,"Electrode","087","Fixed","Shining Synergy GX Starter Deck","CSM2DC",,
278613,"Electrode [G] Lv. 38","39","Uncommon","Rising Rivals","RR",,
566379,"Electrode [G] Lv. 38","010","Promo","DPt Promos","DPt-P",,
276283,"Electrode ex","107","Ultra Rare","EX FireRed & LeafGreen","FL",,
783683,"Electrode ex","042","Ultra Rare","Flight of Legends","PCG1",,
359574,"Electrode GX","48","Ultra Rare","Celestial Storm","CES",,
361392,"Electrode GX","155","Ultra Rare","Celestial Storm","CES",,
362165,"Electrode GX","172","Secret Rare","Celestial Storm","CES",,
551581,"Electrode GX","217","Secret Rare","GX Ultra Shiny","sm8b",,
394782,"Electrode GX","SV57","Secret Rare","Hidden Fates","HIF",,
559172,"Electrode GX","022","Double Rare","Champion Road","sm6b",,
559218,"Electrode GX","068","Secret Rare","Champion Road","sm6b",,
559229,"Electrode GX","079","Secret Rare","Champion Road","sm6b",,
853352,"Electrode GX","050","Double Rare","Storming Emergence - Verdant","CSM1bC",,
853468,"Electrode GX","165","Ultra Rare","Storming Emergence - Verdant","CSM1bC",,
853489,"Electrode GX","186","Shiny Ultra Rare","Storming Emergence - Verdant","CSM1bC",,
277779,"Electrode Lv.42","26","Rare","Secret Wonders","SW",,
698815,"Electrode Lv.42",,"Rare","Shining Darkness","DP3",,
869293,"Electrode Lv.42","SW 026","World Championship Deck","WCD 2008","WCD08",,
278335,"Electrode Lv.45","37","Uncommon","Stormfront","STF",,
690536,"Electrode Lv.45","005","Fixed","Dialga Half Deck","DHD",,
278334,"Electrode Lv.46","36","Uncommon","Stormfront","STF",,
690588,"Electrode Lv.46","029","Uncommon","Intense Fight in the Destroyed Sky","IFDS",,
372454,"Electromagnetic Radar","169","Uncommon","Unbroken Bonds","UNB",,
372730,"Electromagnetic Radar","230","Secret Rare","Unbroken Bonds","UNB",,
407074,"Electromagnetic Radar","169","Fixed","Unbroken Bonds","UNB",,
407374,"Electromagnetic Radar","169","Fixed","Unbroken Bonds","UNB",,
544256,"Electromagnetic Radar","124","Fixed","Tag Team GX: Tag All Stars","sm12a",,
544251,"Electromagnetic Radar","123","Fixed","Tag Team GX: Tag All Stars","sm12a",,
558230,"Electromagnetic Radar","043","Uncommon","Night Unison","sm9a",,
558255,"Electromagnetic Radar","068","Secret Rare","Night Unison","sm9a",,
848752,"Electromagnetic Radar","047","Uncommon","Striking Competition","CSM2.5C",,
848809,"Electromagnetic Radar","095","Secret Rare","Striking Competition","CSM2.5C",,
862449,"Electromagnetic Radar","UNB 169","World Championship Deck","WCD 2019","WCD19",,
862477,"Electromagnetic Radar","UNB 169","World Championship Deck","WCD 2019","WCD19",,
886846,"Electromagnetic Radar","m009","Fixed","Battle Party Set","CSMPC",,
365808,"Electropower","172","Uncommon","Lost Thunder","LOT",,
365865,"Electropower","232","Secret Rare","Lost Thunder","LOT",,
371659,"Electropower","172","Promo","Lost Thunder","LOT",,
407379,"Electropower","172","Fixed","Lost Thunder","LOT",,
449478,"Electropower","172a","Promo","Lost Thunder","LOT",,
524905,"Electropower","13","Fixed","Sword & Shield Premium Trainer Box","sB",,
544226,"Electropower","118","Fixed","Tag Team GX: Tag All Stars","sm12a",,
550241,"Electropower","172","Fixed","Lost Thunder","LOT",,
544231,"Electropower","119","Fixed","Tag Team GX: Tag All Stars","sm12a",,
558239,"Electropower","052","Holo Rare","Night Unison","sm9a",,
558621,"Electropower","047","Uncommon","Dark Order","sm8a",,
558934,"Electropower","046","Uncommon","Thunderclap Spark","sm7a",,
558959,"Electropower","071","Secret Rare","Thunderclap Spark","sm7a",,
564748,"Electropower","003","Fixed","Tag Team GX Deck Build Box","smN",,
564821,"Electropower","016","Fixed","Tag Team GX Premium Trainer Box","smJ",,
564863,"Electropower","023","Fixed","Eevee GX Starter Sets","smI",,
849046,"Electropower","039","Uncommon","Battle Elite","CSM1.5C",,
849089,"Electropower","082","Secret Rare","Battle Elite","CSM1.5C",,
862450,"Electropower","LOT 172","World Championship Deck","WCD 2019","WCD19",,
881894,"Electropower","003","Fixed","Golden Energy","CSM2.1C",,
886665,"Electropower","d008","Fixed","Battle Party Set","CSMPC",,
888945,"Electropower","241","Fixed","Shining Synergy GX Starter Deck","CSM2DC",,
275813,"Elekid","36","Uncommon","EX Sandstorm","SS",,
276669,"Elekid","23","Rare","EX Unseen Forces","UF",,
274422,"Elekid","22","Rare","Neo Genesis","NG",,
275081,"Elekid","9","Rare","Aquapolis","AQ",,85167
279551,"Elekid","21","Rare","Triumphant","TM",,
606444,"Elekid",,"Rare","Gold, Silver, to a New World...","N1",,
651941,"Elekid","039","Uncommon","The Town on No Map","EC2",,
668813,"Elekid","028","Rare","Clash at the Summit","L3",,
740550,"Elekid","059","Common","Paradox Rift","PAR",,
741849,"Elekid","022","Common","Future Flash","sv4M",,
782743,"Elekid","038","Rare","Golden Sky, Silvery Ocean","PCG4",,
784107,"Elekid","007","Fixed","Gift Box Latios ex","advI",,
858025,"Elekid","044","Common","True Mystery","CSV6C",,
277547,"Elekid Lv.6","48","Uncommon","Diamond & Pearl","DP",,
699294,"Elekid Lv.6",,"Uncommon","Space-Time Creation","DP1",,
277253,"Elekid δ Delta Species","48","Common","EX Dragon Frontiers","DF",,
761915,"Elekid δ Delta Species","008","Fixed","Shockwave! Tyranitar ex Constructed Standard Deck","pcgR",,
565812,"Elemental Badge","062","Uncommon","Eevee Heroes","s6a",,
574205,"Elemental Badge","147","Uncommon","Evolving Skies","EVS",,246772
841915,"Elemental Badge","053","Uncommon","Final Flame Dance","CS4.5C",,
887322,"Elemental Badge","164","Fixed","Battle Party Shining Dream","CSVE2C",,
281130,"Elesa","RC20","Common","Legendary Treasures","LTR",,
567618,"Elesa","020","Common","Shiny Collection","SHC",,
575651,"Elesa's Sparkle","096","Uncommon","Fusion Arts","s8",,
576191,"Elesa's Sparkle","113","Ultra Rare","Fusion Arts","s8",,
576200,"Elesa's Sparkle","122","Secret Rare","Fusion Arts","s8",,
582969,"Elesa's Sparkle","233","Uncommon","Fusion Strike","FST",,253106
582998,"Elesa's Sparkle","260","Ultra Rare","Fusion Strike","FST",,253161
583032,"Elesa's Sparkle","275","Secret Rare","Fusion Strike","FST",,253276
687712,"Elesa's Sparkle","150","Fixed","VSTAR Universe","s12a",,
687808,"Elesa's Sparkle","246","Ultra Rare","VSTAR Universe","s12a",,
691866,"Elesa's Sparkle","147","Ultra Rare","Crown Zenith","CRZ",,477241
705203,"Elesa's Sparkle","FST 233","Promo","Play! Pokémon Prize Pack Series Two","PPS2",,489347
833093,"Elesa's Sparkle","FST 233","World Championship Deck","WCD 2023","WCD23",,
834745,"Elesa's Sparkle","124","Uncommon","Nine Colors Gathering - Origin","CS4bC",,
834771,"Elesa's Sparkle","150","Ultra Rare","Nine Colors Gathering - Origin","CS4bC",,
834790,"Elesa's Sparkle","168","Rainbow Rare","Nine Colors Gathering - Origin","CS4bC",,
834840,"Elesa's Sparkle","FST 233","World Championship Deck","WCD 2022","WCD22",,
835792,"Elesa's Sparkle","FST 233","Prize Pack Series","Play! Pokémon Prize Pack Series Two","PPS2",,
844324,"Elesa's Sparkle","009","Fixed","Radiant Energy Vol. 2","CS5.1C",,
877747,"Elesa's Sparkle","013","Fixed","Mew Confluence Deck Building Advanced Gift Box","CSOC",,
877951,"Elesa's Sparkle","140","Fixed","Battle Party Dream Together","CSVE1C",,
279877,"Elgyem","55","Promo","BW Black Star Promos","BW",,
280178,"Elgyem","55","Common","Noble Victories","NVI",,
280177,"Elgyem","54","Common","Noble Victories","NVI",,
280809,"Elgyem","69","Uncommon","Plasma Storm","PLS",,
280808,"Elgyem","68","Common","Plasma Storm","PLS",,
286319,"Elgyem","73","Common","BREAKthrough","BKT",,
388257,"Elgyem","90","Uncommon","Unified Minds","UNM",,
556998,"Elgyem","036","Common","Miracle Twin","sm11",,
280286,"Elgyem","61","Common","Next Destinies","NXD",,
562232,"Elgyem","126","Promo","BW Promos","BW-P",,
563347,"Elgyem","029","Common","Blue Shock","XY8b",,
568175,"Elgyem","005","Fixed","Team Plasma's Powered Half Deck","PPD",,
568327,"Elgyem","038","Common","Plasma Gale","BW7",,
569515,"Elgyem","030","Common","Hail Blizzard","BW3h",,
569707,"Elgyem","012","Fixed","Battle Theme Deck: Victini","BTV",,
569757,"Elgyem","032","Common","Red Collection","BW2",,
680182,"Elgyem","043","Common","Paradigm Trigger","s12",,
682126,"Elgyem","079","Common","Silver Tempest","SIT",,451733
752326,"Elgyem","008","Fixed","Starter Deck & Build Set Future Miraidon ex","svHM",,
760703,"Elgyem","073","Common","Temporal Forces","TEF",,
828492,"Elgyem","043","Common","Black Bolt JP","sv11B",,
829370,"Elgyem","126","Illustration Rare","Black Bolt JP","sv11B",,
835988,"Elgyem","040","Common","Black Bolt","BLK",,
836154,"Elgyem","120","Illustration Rare","Black Bolt","BLK",,
836357,"Elgyem","040","Common","Black Bolt: Additionals","xBLK",,
836359,"Elgyem","040","Common","Black Bolt: Additionals","xBLK",,
837962,"Elgyem","043","Common","Black Bolt JP: Additionals","xsv11B",,
837963,"Elgyem","043","Common","Black Bolt JP: Additionals","xsv11B",,
841700,"Elgyem","047","Common","Azure Shadow - Pursuit","CS6bC",,
850693,"Elgyem","067","Common","Shining Synergy - Supreme","CSM2bC",,
860200,"Elgyem","250","Illustration Rare","Black & White ID/TH","SV11s",,
863628,"Elgyem","326","Fixed","MEGA Start Deck 100 Battle Collection","mC",,
279757,"Emboar","19","Holo Rare","Black & White","BLW",,
279758,"Emboar","20","Holo Rare","Black & White","BLW",,
279937,"Emboar","21","Promo","BW Black Star Promos","BW",,
280325,"Emboar","100","Secret Rare","Next Destinies","NXD",,
280613,"Emboar","26","Holo Rare","Boundaries Crossed","BCR",,85185
407814,"Emboar","33","Rare","Cosmic Eclipse","CEC",,
527635,"Emboar","25","Holo Rare","Battle Styles","BST",,
533282,"Emboar","12","Rare","Single Strike Master","s5I",,
556593,"Emboar","015","Uncommon","Remix Bout","sm11a",,
281178,"Emboar","27","Holo Rare","Legendary Treasures","LTR",,
567411,"Emboar","019","Fixed","EX Battle Boost","EBB",,
568199,"Emboar","004","Fixed","Master Deck Build Box EX","MDB",,
568895,"Emboar","008","Fixed","National Pokédex Beginning Set","HSZ",,
569594,"Emboar","056","Secret Rare","Hail Blizzard","BW3h",,
569863,"Emboar","008","Fixed","Beginning Set","HSBW",,
569864,"Emboar","008","Fixed","Beginning Set","HSBW",,
570000,"Emboar","010","Rare","Black Collection","BW1b",,
829015,"Emboar","013","Rare","White Flare JP","sv11W",,
829453,"Emboar","098","Illustration Rare","White Flare JP","sv11W",,
835925,"Emboar","013","Rare","White Flare","WHT",,
836088,"Emboar","098","Illustration Rare","White Flare","WHT",,
836515,"Emboar","013","Rare","White Flare: Additionals","xWHT",,
836516,"Emboar","013","Rare","White Flare: Additionals","xWHT",,
838466,"Emboar","013","Rare","White Flare JP: Additionals","xsv11W",,
838465,"Emboar","013","Rare","White Flare JP: Additionals","xsv11W",,
843133,"Emboar","012","Rare","Scorching Skies","CS3.5C",,
851306,"Emboar","025","Uncommon","Shining Synergy - Summon","CSM2cC",,
860145,"Emboar","195","Illustration Rare","Black & White ID/TH","SV11s",,
861269,"Emboar","026","Fixed","MEGA Dream ex","m2a",,
861571,"Emboar","026","Fixed","MEGA Dream ex: Additionals","xm2a",,
861570,"Emboar","026","Fixed","MEGA Dream ex: Additionals","xm2a",,
863408,"Emboar","112","Fixed","MEGA Start Deck 100 Battle Collection","mC",,
864359,"Emboar","WHT 013","Prize Pack Series","Play! Pokémon Prize Pack Series Eight","PPS8",,
864360,"Emboar","WHT 013","Prize Pack Series","Play! Pokémon Prize Pack Series Eight","PPS8",,
868135,"Emboar","BLW 020","World Championship Deck","WCD 2011","WCD11",,
875454,"Emboar","008","Fixed","Beginning Set Plus","HSPL",,
875502,"Emboar","008","Fixed","Beginning Set Pikachu","HSP",,
288189,"Emboar EX","14","Ultra Rare","BREAKpoint","BKP",,111517
563452,"Emboar EX","003","Fixed","Emboar EX vs Togekiss EX Deck Kit","XYe",,
279229,"Emcee's Chatter","73","Uncommon","Unleashed","UL",,
669151,"Emcee's Chatter","013","Fixed","Leafeon Expert Deck","LED",,
669165,"Emcee's Chatter","012","Fixed","Metagross Expert Deck","MED",,
669884,"Emcee's Chatter","010","Fixed","Torterra Battle Starter Deck","BSDt",,
669903,"Emcee's Chatter","010","Fixed","Blastoise Battle Starter Deck","BSDb",,
669913,"Emcee's Chatter","010","Fixed","Raichu Battle Starter Deck","BSDr",,
